Date,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain,V10mucomponentofwind_ind,V10mvcomponentofwind_ind,V2mdewpointtemperature_k,V2mtemperature_k,VLeafareaindexHIGH_ind,VLeafareaindexLOW_ind,VSurfacepressure_pa,VTotalprecipitation_m,WindSpeed_msminus1,WindDirection_deg,VaporPressure_kpa,SaturatedVaporPressure_kpa,AbsoluteHumidity_gmminus3,RelativeHumidity1_perc,RelativeHumidity2_perc,Cardiovascular disease,Chronic respiratory disease,Congenital Abnormalities,Diabetes mellitus,Digestive disease,Endocrine disorders,Factors influencing health status and contact with health services,Genitourinary disorders,Ill-defined diseases,Ill-defined injuries/accidents,Infectious and Parasitic Diseases,Intentional injuries,Malignant neoplasms,Maternal conditions,Mental disorders,Musculoskeletal disease,Neurological and sense disorders,Not Categorised,Nutritional deficiencies,Oral Diseases,Other neoplasms,Perinatal conditions,Respiratory Infection,Skin diseases,Unintentional injuries
2020-07-04,,,,,,,,,,,,,,,-2.277471923857143,2.8799217564285717,297.13143540000004,300.770636,2.0452330691428573,2.6778864452857145,100653.21591428571,0.002120584857142857,3.818275135285714,52.142857142857146,0.9681828347142858,1.0997580182857143,6.968924495,80.63109016285715,88.05589479571428,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-11,,,,,,,,,,,,,,,-0.7995815549999999,1.4225016240000001,296.7033598857143,299.8682902857143,2.043795255,2.6507870810000003,100670.84371428571,0.0063613839999999994,2.4839374562857146,75.71428571428571,0.9524250435714287,1.0674223941428571,6.876060149857143,82.90520225142858,89.26681589142856,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,-0.7871869205714285,1.4205046475714287,296.6627195142857,299.6494463285714,2.0423757517142858,2.6244391305714285,100638.87707142858,0.003703995571428572,2.424753340285714,75.28571428571429,0.9509006608571429,1.059571608857143,6.869875684285715,83.72438189142858,89.74976722,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,-1.3802971789999998,2.0728378585714284,297.0419290285714,299.9780323714286,2.0411114522857146,2.6026589255714287,100612.26954285715,0.004679628428571429,2.5377612645714285,64.85714285714286,0.9648966161428572,1.0713910311428572,6.963645019142858,84.03870623857142,90.09335818285714,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,,,-1.2127131325714287,3.096583148571429,296.64894069999997,300.07941785714286,2.0398759261428574,2.5816418511428574,100652.51321428572,0.0046631605714285715,3.655187081142857,69.71428571428571,0.950445035142857,1.075012387,6.856994469142856,81.59837086857144,88.45027991142857,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,-1.4429455279999999,3.146019091,297.39735444285714,300.8898637857143,2.0386508635714287,2.5606253758571427,100546.33627142858,0.0010768005714285715,3.6093698372857146,64.42857142857143,0.9778637457142858,1.104019331857143,7.035703239,81.36525555285714,88.57213970285714,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,-1.3210603987142857,2.0843385987142855,297.49341821428567,300.6120383142857,2.037413593714286,2.539609418571428,100702.06284285714,0.0027926014285714284,2.8672672251428573,65.85714285714286,0.981423954857143,1.0940433668571428,7.0678532551428574,83.20097353285713,89.74913107428571,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,-1.1421243497142857,2.2243878230000003,296.9303853714286,300.4143458857143,2.036478011857143,2.5228702815714286,100659.31061428573,0.0036965075714285715,2.844309553,71.71428571428571,0.9607998417142857,1.0870473515714285,6.924046000857143,81.35243671857143,88.40520856,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,-1.8575756618571428,2.568767874857143,296.9188165857143,299.8519043142857,2.035735999142857,2.509343828428572,100677.2534,0.005004917857142857,3.2971579764285717,57.857142857142854,0.9603591422857143,1.0668746711428572,6.933942786428572,84.08732436142857,90.05813139,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,-1.4380701798571427,2.612419790857143,296.8041881,299.6201098,2.035027991,2.495841979857143,100630.2034,0.006969443428571428,3.1717888764285718,64.42857142857143,0.9561262041428572,1.0584840930000001,6.90845351,84.64808972857143,90.37643959714286,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,-1.1055183137142859,2.019707592857143,297.04950005714284,299.51468985714286,2.0342964411428572,2.4823091778571427,100730.74848571428,0.007408957857142857,2.8872553875714284,69.71428571428571,0.9651760112857143,1.0547532524285714,6.976416086857143,86.37770674571428,91.52767784571428,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,-0.8252607449999999,2.0581207972857145,296.96239754285716,299.95584868571433,2.033939821571429,2.475650242285714,100727.23122857143,0.0032907410000000002,2.593760361,74.14285714285714,0.9619795481428571,1.0705723668571427,6.943078833142857,83.75956327000002,89.9023965,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,-0.3148630142857142,0.796242426,297.05527995714283,299.6822185142857,2.0349390541428574,2.4937970569999997,100814.30315714286,0.005708900142857143,1.9440013958571427,82.0,0.9653491431428571,1.0607438984285713,6.973615694857143,85.58327420285715,91.03288673,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,-0.949498353,1.7821648988571428,296.8191851857143,299.61475939999997,2.036057741285714,2.5139893397142856,100716.04742857143,0.004163908,2.2944026347142854,73.28571428571429,0.9566689065714286,1.0583692212857143,6.912549709428572,84.69757723,90.39234139571428,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,,,,,,,,,,,,,,,0.7334089517142858,2.278331685142857,296.95755801428567,300.1070449857143,2.037182531857143,2.5341964177142855,100633.51595714285,0.0014245479999999999,2.754209105142857,101.42857142857143,0.9617914602857143,1.0760261174285715,6.9382206158571424,82.97108213428571,89.40752997,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,-0.16130249742857142,3.4298684527142855,297.0502563571428,300.6304441142857,2.038209666571429,2.5536399024285714,100577.25558571427,0.0008140984285714285,3.596394166,87.42857142857143,0.9651726847142857,1.0947756921428573,6.950393116285714,80.87540000428571,88.1558582,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,-0.10861858314285709,-0.24963553657142862,297.30701567142853,300.3321971285714,2.0382715735714285,2.5640243531428575,100692.36468571427,0.0015931434285714286,2.0083277600000002,85.85714285714286,0.9746029214285714,1.0841102655714285,7.025364699857143,83.59792111857143,89.90788899142856,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,,,,,,,,,,,,,,,0.30744619900000003,0.7559443471428572,297.3527688285714,300.0643033571428,2.038078876857143,2.5718855451428575,100772.1566,0.004048643142857143,2.0916494625714286,93.42857142857143,0.9762777388571429,1.0744800105714287,7.043595498571428,85.14953013,90.87701722285715,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,0.5776649951428572,-0.06355503114285717,297.06503460000005,299.3862221857143,2.037859150285714,2.5797347478571426,100873.03295714284,0.016795853857142856,1.842839668142857,99.14285714285714,0.9657448747142857,1.050086912142857,6.983560301714285,87.17053658285714,92.02055503857143,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,-0.9177283871428571,-0.7697930199999999,297.28889271428574,299.8978745285714,2.037650758857143,2.587599754428571,100729.47991428571,0.004181957,2.637756929285714,76.28571428571429,0.9739455092857143,1.068493753142857,7.030889414285714,85.74257648571428,91.20625949142857,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,,,,,,,,,,,,,,,-0.7048017212857144,-1.671841566857143,296.97426475714286,298.9146353714286,2.0367082017142857,2.5810150417142856,100705.08877142858,0.009095627285714286,2.2876269917142857,77.14285714285714,0.9624149652857142,1.0330922774285713,6.970441178000001,89.10673944857142,93.18674183428571,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,0.47385024528571434,-2.195516231857143,296.86372249999994,298.57957655714284,2.0348108802857143,2.555137389,100771.1043,0.010287203,2.622474733571429,98.42857142857143,0.9583531761428572,1.0209624842857143,6.948739323857143,90.26463633571429,93.88247291142856,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,0.09403355400000003,-3.293394552142857,296.8370332714286,299.45587155714287,2.032896992,2.5292664935714284,100702.09631428572,0.005145721142857143,3.436561902857143,91.57142857142857,0.9573553272857144,1.0526263814285715,6.921114553571428,85.55934349142856,90.95800791857143,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,0.9814142072857143,-3.5824378149999996,296.6368847857143,299.5709028,2.030997054857143,2.503384781142857,100765.59965714285,0.0026522011428571426,3.7765344888571426,108.71428571428571,0.9500067807142857,1.056793672857143,6.865481811428571,83.96796945714286,89.90341116571429,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,0.950629958,-2.9920018605714285,296.5507685714286,298.5312709285714,2.0300178765714287,2.4900044578571428,100734.60748571428,0.009148820428571429,3.2535290107142854,106.85714285714286,0.9468438522857143,1.0192224495714286,6.866444738714286,88.83323037857143,92.91074815714286,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,-0.24896440499999997,-2.4427748765714283,296.60194417142856,299.29568305714287,2.032409582857143,2.521573502857143,100644.65284285715,0.004507644142857143,3.022355424857143,85.85714285714286,0.9487095052857143,1.0468277677142857,6.8624013928571435,85.22345523142857,90.67094918571429,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,,-0.06290990628571426,-3.414348111857143,296.31699631428575,298.78239541428576,2.0350637401428573,2.556918662,100681.26121428573,0.0068739361428571425,3.5247017954285718,88.71428571428571,0.9382195641428571,1.0282719355714287,6.7981875885714285,86.35383854999999,91.29411174142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,-0.14372489514285713,-4.182623073285714,296.4783180142857,298.443321,2.037720513285714,2.592233031,100617.63957142856,0.0072961630000000005,4.419433652714285,86.71428571428571,0.9441666835714286,1.0159988471428572,6.848966302428572,88.92296825999999,92.95501606142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,,,,-1.616172491,-4.896397917571428,295.7566382142857,298.1773664142857,2.0403450251428574,2.627182143142857,100731.08744285714,0.009011323,5.198633371285714,60.714285714285715,0.9174800200000001,1.0063502447142858,6.661434613,86.52395905142858,91.19948955142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,,,,-1.635091727,-4.839447430142856,294.9012239714285,298.7432085285714,2.041831667142857,2.648970740142857,100767.17617142857,0.0007687272857142858,5.1206636335714295,60.57142857142857,0.885606567,1.0269173242857144,6.417768786428572,79.42704663857144,86.23707340428572,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,,-1.3381939665714284,-4.101285989142857,295.55696388571425,298.9281378571428,2.0428152051428574,2.664825194142857,100761.12242857143,0.0019003111428571428,4.329046961857143,64.85714285714286,0.910077328,1.0335982529999999,6.591058881428571,81.72038593428572,88.06097365999999,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,,-1.5828265871428573,-4.6815438408571435,295.3315776857143,298.88416095714285,2.0437804325714284,2.6806591031428573,100823.84358571428,0.0012783704285714286,4.966132108571428,61.285714285714285,0.9016204834285714,1.0320016768571427,6.530762365428571,80.89794653571428,87.38037608285715,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,,-1.9434757775714286,-4.035204642142857,295.97284452857144,299.9054258142857,2.0447683301428574,2.6965135574285712,100722.2787,0.0008833848571428571,4.515903383285715,55.714285714285715,0.9255008997142857,1.0688121415714285,6.6809269655714285,79.10020072571429,86.60415827142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,,,,,,,,,,,,,,,-2.647434234714286,-5.112988117714286,293.4490161714285,299.3111503571428,2.045598408,2.7109560832857147,100824.84952857143,0.00029037857142857144,5.812955253142857,47.714285714285715,0.8310797532857144,1.0474318599999999,6.011214346,70.30224018,79.35127561142858,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,,,,,-1.9958722794285713,-2.475425474857143,295.06743098571434,300.3568308285714,2.0461267982857145,2.7223333085714287,100617.93855714286,0.0001994682857142857,3.394524139285714,58.0,0.8917304880000001,1.0849721415714286,6.427067036285714,72.93067935428572,82.15973000142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,,,,,,,,,,,,,,,-3.281589617142857,-3.2314186641428573,295.6962405571429,300.8462358714286,2.046648213,2.7336184364285714,100754.43130000001,0.0005295101428571429,4.671707840714285,41.0,0.9152017179999999,1.1024772757142858,6.5858795809999995,73.63359719142856,83.01361593,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,,,,,,,,,,,,,,,-1.1149391311428571,-3.599884033,295.9367044714286,299.4644330714286,2.0471696272857143,2.7449006490000003,100865.50899999999,0.00887674157142857,4.035849296428571,71.57142857142857,0.9241656487142856,1.0528887875714286,6.681291368285714,81.12903143571428,87.85798811857144,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,,,,,,,,,,,,,,,-0.785735149,-1.6299087525714284,296.6993601142857,299.53077544285713,2.0482464620000003,2.763346263142857,100585.3009142857,0.006982049,2.003692822857143,75.42857142857143,0.9523067201428572,1.0553444754285715,6.883030512714286,84.49097894428571,90.24924209142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,,,,,,,,,,,,,,,-1.1423165457142856,-2.267598370285714,296.8142167285714,299.16504668571423,2.050525689285714,2.797575678142857,100606.67355714286,0.009329868857142857,2.7675201284285715,70.0,0.9565303610000001,1.0420522192857142,6.922082222857143,87.0715108842857,91.89146267142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,,,,,,,,,,,,,,,1.8071033612857141,-0.7916896889999999,297.2890878857143,300.42085790000004,2.0528249707142856,2.832269804714286,100435.25205714286,0.0031701001428571427,2.7887493938571426,117.42857142857143,0.9739433787142857,1.0872411014285714,7.0185565308571425,83.12383277428572,89.61681686285715,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,,,,,,,,,,,,,,,0.056538021714285715,-2.368657575142857,297.0475435428571,300.0352127142857,2.0551207645714284,2.8669720514285717,100662.83777142856,0.0036328437142857145,2.5075700384285713,91.14285714285714,0.9650994344285715,1.0734441002857142,6.963756081571428,83.77688837000001,89.93514414142858,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,,,,,,,,,,,,,,,-0.4039151345714286,-0.3192249878571429,297.11261482857145,299.87249494285714,2.057214270428571,2.897960145142857,100814.22288571428,0.010675199857142856,1.8197794724285714,81.28571428571429,0.967486274,1.0675814645714286,6.984696884571428,84.91483689428571,90.66039532714285,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,,,,,,,,,,,,,,,1.189150558,0.8662995917142856,297.16059647142856,300.1796219,2.0566457714285713,2.8842923847142856,100744.1246,0.0040559117142857145,1.744742530142857,110.42857142857143,0.9692283891428571,1.078636475857143,6.990170086571429,83.63024758714286,89.87238651428572,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,,,,,,,,,,,,,,,-0.8067690984285714,-0.2112143975714286,297.65865194285715,300.0100156428571,2.055330027714286,2.8582184927142857,100750.67845714286,0.0067520128571428575,1.2271855112857144,74.42857142857143,0.9874695320000001,1.0725319581428572,7.125787914,87.04715243285715,92.10520704714286,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,,,,,,,,,,,,,,,-0.7420633147142858,-1.1397326061428572,297.4668776,299.8654835285715,2.054009052714286,2.8321580885714286,100635.55235714286,0.007018951857142857,1.9212875665714286,76.14285714285714,0.9804634588571428,1.067351268857143,7.078583489857143,86.76013699142857,91.88493007857143,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,,,,,,,,,,,,,,,-0.4771688768571428,0.6249990635714286,297.86628941428575,300.3063711857143,2.0527133635714283,2.806085532142857,100503.82059999999,0.007176850571428571,1.4873361772857143,80.42857142857143,0.9950483904285715,1.0831757312857142,7.173372592857143,86.57993100857142,91.88118250285713,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,,,,,,,,,,,,,,,0.4058642522857143,1.335050956,297.5938951714285,300.1174107,2.051687972714286,2.7877927507142855,100677.01518571428,0.006793771857142858,1.9770218882857142,97.57142857142857,0.9850934682857143,1.0763984738571428,7.106022301428571,86.13425403142857,91.53450477857143,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,,,,,,,,,,,,,,-1.5097379687142856,1.520956886,297.80700661428574,300.99829472857147,2.0508631262857144,2.775359208142857,100726.36702857143,0.002321447857142857,2.724427174857143,64.42857142857143,0.9928748174285714,1.1078717594285714,7.141234563285714,82.86094361571429,89.6376007042857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,,,,,,,,,,,,,,,-0.2916957395714285,1.6830745321428573,298.0984300142857,300.78890077142853,2.0500513588571425,2.7629211697142857,100632.37332857143,0.003971265428571428,2.1577301112857143,83.14285714285714,1.0034994732857143,1.1004264677142856,7.222655921428571,85.32317556,91.19669962571429,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,,,,,,,,,,,,,,,-0.4546343038571429,1.6976615157142858,297.7109665857143,300.81332395714287,2.0492430788571427,2.750484820857143,100700.31574285714,0.0031009438571428572,2.0652671771428572,81.28571428571429,0.9893816325714286,1.1012903314285714,7.120523980285715,83.27411856571429,89.85493341857143,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,,,,,,,,,,,,,,,-0.7961715135714285,1.004073793,297.17896432857145,300.02809895714284,2.0482944182857143,2.7350508008571426,100814.2926,0.004698850857142857,1.746841382857143,75.57142857142857,0.9698791002857143,1.0732063618571428,6.998438452285714,84.50574000857144,90.39279313714285,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,,,,,,,,,,,,,,,-0.01948745585714289,1.1588450295714285,297.0706449285714,300.3127485,2.046894097285714,2.708854402857143,100785.79471428572,0.0021750204285714285,1.560795744142857,89.28571428571429,0.9659221242857142,1.0833932932857142,6.9633393262857135,82.58257690285714,89.19252392714286,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,,,,,,,,,,,,,,,-0.6881161384285714,1.7634172082857142,296.8960314142857,300.01340897142853,2.0454440764285713,2.6817581995714286,100758.65229999999,0.004049595285714286,2.390684690857143,78.57142857142857,0.9595263965714286,1.0726379182857142,6.924029532571429,83.15232658857143,89.49739615142857,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,,,,,,,,,,,,,,,-0.2151562128571429,1.369120109,297.1455663428572,299.96820615714284,2.0439931832857146,2.6546572002857145,100609.19894285714,0.008302916285714284,2.022304114428571,85.71428571428571,0.9686717998571428,1.0710330181428571,6.991146436428571,84.65266703142856,90.48457687428572,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,,,,,,,,,,,,,,,-0.9207174402857143,1.6571200047142856,296.21969604285715,299.70223671428573,2.04257368,2.6279390064285715,100698.39755714286,0.005204897,3.129613736857143,73.57142857142857,0.9344632747142858,1.0613714464285715,6.749875234857143,81.44263991714286,88.10713515714285,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,-0.49893237185714284,2.9425437417142857,297.4594563,300.88240597142857,2.0412858384285717,2.6056662148571426,100693.65414285715,0.001141539142857143,3.2427052964285714,80.57142857142857,0.9801786338571429,1.1037486202857143,7.052701992285714,81.72467225,88.82720678285715,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,-0.7038219604285715,3.565908350285714,296.6643469714286,301.3281147714286,2.040056415857143,2.584643282142857,100689.42411428572,0.0011706664285714287,3.6748689632857143,76.42857142857143,0.9509828527142857,1.1196198115714286,6.8324451584285715,75.90133450714286,84.94342122571427,,,,,,,,,,,,,,,,,,,,,,,,,
